PaperCount,Citation,HIndex,PIndex,AIndex
35,45,4.0,15.3667,18.5878
25,165,7.0,41.4595,47.8625
173,5885,40.0,1661.7795,1390.2674
2,4,1.0,0.5714,0.9102
1,0,0.0,0.0,0.0
8,355,6.0,83.7,19.915
13,41,4.0,12.75,21.3125
3,40,2.0,13.3333,17.4444
2,74,0.0,36.0,20.6667
1,23,1.0,5.75,6.2292
3,0,0.0,0.0,0.0
3,16,2.0,5.3333,5.1111
3,14,2.0,3.8333,5.1528
27,318,9.0,69.9359,105.0464
2,4,1.0,0.6667,0.2444
1,2,1.0,0.25,0.1586
7,91,3.0,17.1226,4.466
21,136,7.0,99.5,96.7917
4,3,1.0,0.5,0.6417
18,19,3.0,5.1667,8.6389
3,17,2.0,5.25,8.6875
48,765,14.0,285.5,362.325
3,5,1.0,0.625,0.1674
16,413,7.0,153.8333,243.6944
1,1,1.0,0.3333,0.2778
26,67,5.0,16.3167,16.8953
1,3,1.0,0.75,1.5625
92,211,7.0,84.4262,97.9412
24,52,5.0,21.3,11.3933
3,4,2.0,1.1667,1.3472
10,182,7.0,45.3333,40.2611
2,100,0.0,23.45,43.8942
1,5,1.0,0.5,0.05
35,163,7.0,44.325,48.4363
8,105,4.0,39.0833,53.234
1,0,0.0,0.0,0.0
3,1,1.0,0.25,0.5208
1,1,1.0,0.1667,0.1583
2,13,0.0,4.3333,7.9444
5,50,3.0,9.3333,8.9685
1,2,1.0,0.2857,0.1456
2,4,1.0,1.1429,1.2037
7,10,2.0,2.7667,4.5256
35,156,7.0,36.35,44.2333
1,6,1.0,1.2,0.24
1,7,1.0,1.0,0.3095
50,241,8.0,96.5595,76.3099
87,432,11.0,253.4417,257.369
2,2,1.0,0.5,0.7917
16,172,7.0,40.9167,50.7367
42,303,9.0,104.7333,127.305
13,21,3.0,4.45,4.9192
33,332,9.0,128.9167,150.2474
11,4,1.0,1.25,0.8958
2,2,1.0,0.25,0.4295
3,24,2.0,5.9,8.7883
8,27,3.0,6.5167,11.8186
14,428,8.0,75.4389,77.6708
5,23,2.0,7.1667,12.6583
65,910,15.0,381.7762,433.1951
2,135,0.0,27.0,5.4
30,161,6.0,41.0222,60.5785
6,16,2.0,4.0167,6.8547
1,1,1.0,0.1,0.01
1,0,0.0,0.0,0.0
29,212,8.0,66.7143,76.3666
1,0,0.0,0.0,0.0
15,250,9.0,40.8912,66.0995
21,48,4.0,16.8333,19.1423
3,3,1.0,0.4286,0.6112
5,43,3.0,15.5714,9.3566
9,20,3.0,6.5667,4.4189
22,177,7.0,53.1667,68.9528
3,57,0.0,10.1,22.945
4,22,2.0,3.9,7.3229
18,56,5.0,14.5333,5.9567
1,5,1.0,1.6667,1.3889
1,3,1.0,0.75,0.8125
22,125,5.0,36.9583,57.6348
1,2,1.0,0.6667,1.2222
4,37,2.0,8.0889,5.8909
1,0,0.0,0.0,0.0
1,6,1.0,2.0,1.6667
20,85,5.0,26.9,36.3967
147,1314,12.0,422.5683,695.5671
2,6,1.0,0.8571,1.3653
1,1,1.0,0.1667,0.4083
9,144,6.0,86.1667,72.6389
15,66,5.0,19.2333,22.5994
1,8,1.0,1.6,1.2533
20,309,4.0,45.25,18.6305
25,515,13.0,145.525,213.4449
5,52,4.0,23.5833,34.5903
3,10,1.0,2.5833,0.6736
35,386,10.0,103.9611,71.7012
23,54,5.0,17.4419,10.5849
7,34,3.0,11.7333,15.7106
5,75,4.0,25.2,32.9928
3,1,1.0,0.2,0.2567
1,26,1.0,6.5,7.0417
2,4,1.0,1.3333,2.4444
2,10,0.0,3.6667,1.3889
1,17,1.0,2.8333,0.4722
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
81,3831,21.0,1321.4429,629.5554
102,595,11.0,300.0824,247.1673
24,180,9.0,52.5,45.2972
6,161,4.0,54.1,94.9367
2,79,0.0,71.6667,71.0556
7,5,1.0,1.1167,2.4275
1,22,1.0,5.5,11.4583
7,35,4.0,8.7167,11.8531
8,8,2.0,3.1667,2.5972
1,2,1.0,0.1429,0.0102
1,14,1.0,3.5,3.7917
62,46,4.0,11.7333,6.6522
7,13,3.0,3.95,2.1942
78,158,6.0,42.7667,42.2367
2,2,1.0,0.4,0.5133
30,281,8.0,87.1119,71.6029
16,94,6.0,21.7833,29.1081
8,111,4.0,16.9238,18.639
2,43,0.0,15.1667,19.9528
2,0,0.0,0.0,0.0
152,2483,26.0,1406.2667,1596.5668
2,22,0.0,4.85,2.4825
1,0,0.0,0.0,0.0
15,5,1.0,1.5333,2.2011
17,46,4.0,31.5,32.7917
1,2,1.0,0.4,0.18
1,0,0.0,0.0,0.0
22,67,4.0,41.8167,43.4619
24,73,5.0,20.9083,8.1674
1,4,1.0,0.6667,0.4111
2,9,0.0,2.5833,3.7986
105,1263,17.0,451.8929,498.3858
2,0,0.0,0.0,0.0
12,11,2.0,3.1333,3.1461
2,2,1.0,0.3604,0.6176
6,7,1.0,1.45,2.6442
4,3,1.0,0.9167,1.7431
12,20,3.0,4.5357,5.8843
4,7,2.0,0.9394,1.3812
4,7,1.0,1.75,1.0208
25,21,1.0,5.9167,5.5125
19,71,5.0,34.7417,38.7814
4,3,1.0,0.5,0.0833
1,15,1.0,5.0,1.6667
2,29,0.0,6.4167,2.0291
13,299,7.0,118.848,128.7116
18,173,7.0,52.05,85.6225
1,14,1.0,2.3333,0.3889
4,4,1.0,1.0,1.7083
4,19,3.0,4.35,4.9075
9,83,5.0,35.75,18.2792
5,67,4.0,10.4286,6.1231
7,17,2.0,2.7976,4.5264
112,550,13.0,212.3364,155.1443
1,10,1.0,3.3333,6.1111
1,0,0.0,0.0,0.0
42,345,10.0,121.9845,150.9489
14,16,2.0,10.6667,10.5972
3,61,0.0,10.1667,9.6583
6,15,2.0,2.9179,2.4806
6,18,2.0,7.6667,8.5556
1,0,0.0,0.0,0.0
8,17,2.0,3.3179,3.0612
96,693,12.0,149.6155,130.5875
1,3,1.0,1.0,0.3333
12,30,3.0,6.15,9.7258
1,0,0.0,0.0,0.0
42,845,15.0,279.175,421.9877
1,1,1.0,0.2,0.1567
2,2,1.0,0.5,0.125
22,155,7.0,43.5262,49.7203
28,120,8.0,65.4167,77.4097
71,1164,18.0,588.0346,540.3682
1,0,0.0,0.0,0.0
33,1214,19.0,345.65,363.7703
22,152,6.0,40.037,68.3033
3,15,2.0,7.5,11.25
33,106,5.0,34.1333,39.4976
5,37,3.0,5.0952,1.8255
1,0,0.0,0.0,0.0
201,2293,24.0,903.4513,807.3335
9,21,3.0,6.6472,8.6029
21,233,8.0,88.2857,102.7605
3,9,2.0,2.6667,0.9
1,0,0.0,0.0,0.0
3,9,2.0,1.619,1.1234
1,17,1.0,2.8333,0.4722
1,1,1.0,0.2,0.2567
23,119,5.0,63.8984,64.7336
3,41,2.0,4.2747,2.3082
1,0,0.0,0.0,0.0
1,1,1.0,0.125,0.0335
1,15,1.0,1.875,1.1897
1,2,1.0,0.4,0.5133
1,13,1.0,3.25,6.7708
7,2,1.0,0.75,0.8125
48,554,9.0,151.3076,124.6049
27,25,3.0,8.2083,12.5449
1,0,0.0,0.0,0.0
3,3,1.0,0.7255,1.2333
1,2,1.0,0.3333,0.8167
2,7,1.0,0.7778,0.2948
1,21,1.0,5.25,3.0625
6,23,3.0,4.575,6.7012
3,9,1.0,2.9167,5.1597
30,271,8.0,69.7643,78.0397
3,18,1.0,2.6786,1.7582
2,0,0.0,0.0,0.0
3,1,1.0,0.3333,0.6111
2,107,0.0,36.5,66.0833
6,8,2.0,3.6667,5.7222
17,111,5.0,26.7024,16.9196
2,4,1.0,0.6667,0.4111
10,13,2.0,2.375,5.5031
11,4,1.0,0.7619,0.339
7,27,3.0,4.9286,4.5628
130,417,11.0,121.0661,86.6799
9,16,2.0,2.0,2.0435
2,2,1.0,0.4,0.18
4,38,3.0,5.375,3.7344
10,34,2.0,9.3333,5.5278
3,36,0.0,4.6429,3.5392
18,94,6.0,27.45,28.7942
1,14,1.0,4.6667,3.8889
4,43,3.0,17.8333,27.7778
11,35,2.0,9.6667,13.5722
74,262,8.0,108.3667,72.4372
35,515,12.0,184.3929,145.0162
10,66,4.0,12.6061,13.8591
1,2,1.0,0.5,0.5417
8,50,3.0,11.25,8.9208
62,1659,18.0,464.8392,561.6564
7,116,3.0,34.8333,61.7149
16,95,6.0,25.8595,17.0925
1,3,1.0,0.375,0.3317
14,16,2.0,10.8333,10.2361
134,544,10.0,150.7367,112.4529
5,16,1.0,7.6429,3.9061
20,14,3.0,4.5833,6.2569
9,38,3.0,7.4286,6.8501
1,2,1.0,1.0,1.5
4,28,2.0,7.0,8.3333
1,4,1.0,1.0,0.5833
35,74,5.0,34.1667,19.1806
11,218,8.0,57.6,76.773
5,88,4.0,17.2167,14.394
9,63,4.0,25.9333,25.0209
2,0,0.0,0.0,0.0
7,49,3.0,10.7333,18.0411
13,354,8.0,97.381,95.51
5,24,3.0,5.625,5.8081
52,605,13.0,206.5571,131.3132
1,5,1.0,0.625,0.3966
4,28,2.0,7.5,3.125
35,206,9.0,112.0417,122.0956
6,74,2.0,24.5833,8.7569
7,13,2.0,3.9167,3.8181
1,0,0.0,0.0,0.0
10,65,4.0,11.9762,27.5383
24,432,10.0,174.2071,129.418
4,27,2.0,8.9167,7.4931
78,2581,21.0,987.881,841.2183
4,1,1.0,0.25,0.0625
4,24,2.0,12.75,7.5208
2,1,1.0,0.5,0.75
6,13,2.0,5.0,8.5
4,4,1.0,0.6104,1.3597
1,20,1.0,5.0,2.9167
3,0,0.0,0.0,0.0
4,6,2.0,1.3,1.5683
2,3,1.0,0.3,0.5787
4,15,3.0,2.7857,1.3491
37,125,6.0,30.2071,21.4157
3,1,1.0,0.2,0.2567
32,101,5.0,42.4806,41.5197
5,4,2.0,1.0667,2.1356
3,0,0.0,0.0,0.0
29,153,7.0,59.6,75.4852
261,7967,41.0,2856.0472,2490.932
6,3,1.0,0.45,0.5653
24,772,8.0,438.5,547.2456
5,4,1.0,1.0,0.5833
82,194,8.0,72.6893,37.8806
21,104,5.0,52.6333,69.4266
2,2,1.0,1.0,1.5
23,19,2.0,3.6556,4.5774
40,163,7.0,61.1956,37.1518
2,2,1.0,0.2857,0.3122
2,2,1.0,0.5,0.1722
22,320,8.0,75.575,80.5952
2,0,0.0,0.0,0.0
3,4,1.0,1.0,0.8917
15,128,6.0,45.3833,49.9586
4,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
3,16,1.0,3.1429,1.5061
6,193,0.0,57.9,42.9967
4,2,1.0,0.6667,1.2222
48,153,7.0,43.9369,44.6556
7,58,3.0,12.3,17.435
82,458,11.0,126.1599,91.1046
25,88,5.0,22.8583,23.3051
6,80,4.0,26.25,40.8187
6,8,2.0,8.0,8.0
1,0,0.0,0.0,0.0
1,1,1.0,0.1429,0.1561
2,28,0.0,9.3333,10.1111
2,0,0.0,0.0,0.0
3,3,1.0,0.4286,0.1327
26,98,6.0,46.2083,48.2517
1,2,1.0,0.6667,1.2222
2,2,1.0,0.4,0.5133
8,2,1.0,0.325,0.0943
16,51,5.0,15.4167,27.7014
39,68,4.0,23.0992,11.8021
14,190,6.0,65.9167,51.1708
1,0,0.0,0.0,0.0
59,417,10.0,210.2778,174.181
1,0,0.0,0.0,0.0
2,2,1.0,0.25,0.1086
157,280,9.0,79.0262,39.8121
5,20,2.0,4.9524,7.5309
33,249,9.0,77.5935,73.1084
5,13,2.0,1.8333,1.0366
28,120,7.0,25.3944,32.406
7,5,1.0,1.2,0.84
51,691,14.0,146.3354,118.7939
54,1111,16.0,509.7083,654.6016
3,12,1.0,2.0,4.9
21,395,9.0,161.419,167.4084
10,329,9.0,94.5,49.9611
116,906,13.0,325.6917,191.3308
277,2911,24.0,1538.9698,1573.707
48,448,12.0,84.9735,80.0885
2,6,0.0,1.1429,0.3441
30,348,8.0,78.6151,92.4514
19,103,5.0,31.7667,33.6318
2,4,1.0,1.8333,2.8611
3,6,2.0,2.25,2.6875
25,57,5.0,16.7,21.2233
1,4,1.0,0.6667,0.2444
1,1,1.0,0.1429,0.1085
1,1,1.0,0.125,0.1106
4,2,1.0,0.6667,1.2222
31,95,5.0,23.5552,19.3593
31,84,6.0,41.1667,28.8139
15,169,6.0,45.1976,67.1402
3,11,2.0,1.8333,0.7972
1,0,0.0,0.0,0.0
1,11,1.0,2.75,0.6875
64,373,10.0,177.6,211.0748
72,449,9.0,128.95,123.2942
13,21,3.0,8.3333,6.8194
1,22,1.0,2.75,1.7449
6,13,2.0,4.3667,5.2122
23,122,5.0,45.1579,59.4028
6,39,3.0,4.879,4.4688
1,0,0.0,0.0,0.0
2,2,1.0,0.2857,0.1456
8,8,2.0,2.1333,2.2711
1,0,0.0,0.0,0.0
63,1115,19.0,204.4413,295.7751
2,2,1.0,0.6667,0.7222
9,31,4.0,8.3167,9.5814
1,22,1.0,5.5,3.2083
7,51,4.0,14.2183,23.7133
11,295,6.0,65.0629,53.5009
41,590,15.0,179.2833,111.7331
23,105,6.0,65.8333,80.5278
3,0,0.0,0.0,0.0
5,25,3.0,5.35,6.9992
1,17,1.0,1.3077,0.768
3,87,2.0,32.1333,23.0652
1,0,0.0,0.0,0.0
23,62,3.0,20.75,16.1875
29,980,10.0,167.1836,134.2819
5,5,1.0,0.7202,1.8593
2,27,1.0,6.75,7.5625
9,17,2.0,3.619,4.5099
1,5,1.0,0.8333,0.3056
10,49,3.0,16.0833,29.3403
9,97,5.0,26.275,42.832
1,2,1.0,0.5,0.125
6,1,1.0,0.2,0.4567
85,621,12.0,240.8167,171.0926
3,19,2.0,6.25,6.3958
2,1,1.0,0.5,0.75
5,33,4.0,12.8667,20.2622
3,9,2.0,3.0,4.3589
28,360,8.0,77.399,74.1614
3,2,1.0,0.6667,0.5556
21,120,8.0,32.4214,44.1173
1,0,0.0,0.0,0.0
25,155,7.0,58.3869,70.4303
42,311,9.0,106.6955,145.0163
8,104,5.0,33.6667,32.9722
8,8,1.0,1.7409,2.8397
5,5,2.0,2.0,2.3333
8,23,2.0,5.8833,12.0419
1,5,1.0,1.25,0.7292
19,240,5.0,117.6,142.77
1,0,0.0,0.0,0.0
25,231,10.0,51.0798,78.3546
15,519,8.0,229.3333,312.7528
1,0,0.0,0.0,0.0
113,502,11.0,153.2658,80.5725
2,7,1.0,2.3333,0.9444
2,0,0.0,0.0,0.0
7,48,4.0,15.45,27.5692
7,7,2.0,2.4524,3.744
15,49,4.0,16.3167,22.1092
4,12,2.0,1.0714,1.1979
1,140,1.0,11.6667,0.9722
20,135,8.0,55.6667,86.0689
24,599,9.0,121.5492,134.6948
2,9,1.0,1.2857,2.048
7,11,2.0,2.35,4.6465
1,9,1.0,1.8,0.36
3,29,1.0,9.6667,3.2222
35,879,16.0,302.0167,440.5047
72,1149,18.0,330.7183,335.6679
17,77,5.0,27.6,19.3033
12,183,5.0,52.2,81.3761
2,1,1.0,0.2,0.09
2,3,1.0,0.75,0.8125
19,69,6.0,16.9929,19.3323
27,141,7.0,63.6222,44.103
4,3,1.0,0.65,0.6592
1,30,1.0,7.5,8.125
26,56,5.0,11.669,22.5534
49,328,8.0,109.0333,100.294
6,18,2.0,4.2357,8.0397
2,0,0.0,0.0,0.0
11,16,3.0,5.5595,9.2325
2,11,1.0,1.375,1.2162
1,2,1.0,0.6667,1.2222
7,8,2.0,1.8333,3.8034
6,2,1.0,0.8333,1.3611
1,6,1.0,0.6667,0.2526
4,2,1.0,1.0,0.5
43,256,7.0,123.3333,120.6528
185,1936,22.0,845.5238,780.0415
4,104,1.0,34.6667,11.5556
7,47,3.0,24.8333,24.4829
2,2,1.0,0.5,0.2917
2,0,0.0,0.0,0.0
4,26,2.0,5.95,1.3775
6,13,3.0,4.5,5.8333
1,0,0.0,0.0,0.0
7,150,4.0,29.9143,34.2163
1,9,1.0,2.25,2.4375
11,152,6.0,22.9382,28.9862
7,46,2.0,28.0,37.0
5,90,4.0,48.6667,68.5556
2,4,1.0,2.0,1.0
17,47,4.0,16.5833,8.8819
6,27,3.0,4.625,1.9281
22,685,10.0,178.9,187.4133
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
2,41,0.0,9.55,4.4975
10,7,2.0,6.0909,6.2745
185,2354,24.0,899.0619,882.1525
1,1,1.0,0.25,0.5208
9,8,2.0,1.6,3.0533
1,2,1.0,0.1053,0.1005
4,25,2.0,12.3333,18.6111
1,0,0.0,0.0,0.0
1,7,1.0,2.3333,1.9444
2,1,1.0,0.1667,0.1028
2,5,1.0,1.25,0.3125
190,1381,16.0,450.0837,198.327
15,24,2.0,3.1457,2.6546
1,0,0.0,0.0,0.0
2,2,1.0,0.5,0.5417
10,20,3.0,3.0484,2.0224
6,10,2.0,1.7702,1.0206
3,6,1.0,1.8333,1.5278
1,68,1.0,6.1818,2.6398
15,169,7.0,31.8061,37.8445
11,36,3.0,9.6167,13.7081
7,4,1.0,0.8111,1.259
1,3,1.0,0.6,0.77
35,200,9.0,74.9262,107.1803
37,238,9.0,94.7802,92.2407
5,8,2.0,1.7,3.1817
3,9,1.0,2.5,4.9167
1,17,1.0,4.25,2.4792
4,5,1.0,1.0,0.2
1,0,0.0,0.0,0.0
12,58,4.0,12.85,14.9908
18,198,9.0,49.4833,49.5405
2,2,1.0,0.6667,1.2222
2,0,0.0,0.0,0.0
4,11,1.0,2.2,1.34
15,100,5.0,40.0667,61.9606
9,53,3.0,13.4,17.155
16,11,2.0,2.6206,3.8312
150,1524,18.0,690.9571,575.4712
1,5,1.0,0.4545,0.4257
18,32,3.0,12.3929,16.1901
20,38,3.0,11.5667,11.1187
45,161,7.0,65.4028,73.7174
25,204,8.0,63.05,96.5837
61,1663,21.0,478.6583,384.2265
58,182,8.0,53.4952,84.1306
1,1,1.0,0.2,0.09
5,25,2.0,6.3167,12.6731
1,0,0.0,0.0,0.0
18,100,7.0,26.319,44.3586
8,7,2.0,2.3333,3.2778
5,36,4.0,7.2667,12.27
13,11,2.0,1.95,1.3053
6,31,4.0,4.2394,1.777
3,34,0.0,5.7222,12.8656
4,7,2.0,1.45,2.2858
1,19,1.0,3.8,8.6767
57,381,10.0,105.9833,60.6731
21,117,7.0,32.05,51.9639
3,18,0.0,6.75,9.1875
5,67,4.0,25.6667,28.0556
21,103,5.0,15.1269,22.2785
1,0,0.0,0.0,0.0
25,41,4.0,9.1833,2.7158
6,18,3.0,3.9,5.755
2,3,1.0,0.5,0.725
14,8,2.0,2.4524,1.7813
13,23,2.0,4.8,3.2211
4,10,1.0,3.3333,1.1111
2,12,0.0,2.2,0.9067
7,5,2.0,1.6,2.87
13,56,4.0,24.8667,29.2122
43,163,7.0,53.5623,68.4908
4,2,1.0,0.5,1.0417
3,34,0.0,7.3143,16.022
11,24,2.0,4.2857,6.594
5,5,2.0,1.2333,0.9161
45,181,8.0,68.1833,63.7714
64,635,8.0,192.8083,65.5622
3,3,1.0,3.0,3.0
3,40,0.0,6.6667,8.3333
303,1694,19.0,564.631,679.4245
4,17,1.0,5.3667,1.8539
1,0,0.0,0.0,0.0
97,243,8.0,66.5167,37.3436
14,243,7.0,49.4,43.2319
10,19,2.0,3.8667,3.4567
12,189,7.0,66.95,85.9608
4,1,1.0,0.25,0.5208
3,4,2.0,1.0667,1.4689
4,22,2.0,7.4167,5.9931
2,4,0.0,0.6857,0.9208
27,132,6.0,43.7429,32.3559
8,46,4.0,8.3333,6.5164
93,846,16.0,316.6417,350.664
1,3,1.0,0.75,1.5625
16,38,4.0,15.1333,9.5211
19,222,8.0,43.1933,30.9015
1,10,1.0,3.3333,1.1111
3,0,0.0,0.0,0.0
6,7,2.0,2.0667,1.7
9,76,4.0,23.6667,44.0556
19,113,5.0,20.9314,32.7977
17,64,6.0,37.0833,46.3403
4,11,2.0,1.2292,0.2949
1,14,1.0,1.75,1.1104
6,10,2.0,3.1667,2.5139
2,3,1.0,0.75,0.6875
11,8,1.0,2.1167,4.2831
5,3,1.0,0.6667,0.1861
5,42,2.0,14.0,25.6667
9,66,5.0,17.8667,28.6039
1,2,1.0,0.5,0.2917
4,49,3.0,9.0,3.0083
12,140,6.0,28.1843,11.4397
1,0,0.0,0.0,0.0
1,5,1.0,1.25,0.7292
11,198,7.0,59.2769,53.2626
10,191,6.0,50.1333,60.1406
6,16,2.0,2.5833,4.8684
11,106,5.0,30.1667,49.1278
20,74,5.0,12.1434,11.5965
6,392,3.0,133.25,104.0625
1,11,1.0,2.2,2.8233
9,12,2.0,2.9,0.805
1,10,1.0,3.3333,1.1111
7,69,4.0,26.0,12.6806
2,2,1.0,0.6667,0.5556
14,202,6.0,21.4087,30.8573
1,2,1.0,0.0667,0.0496
53,405,12.0,133.5639,144.7967
29,345,10.0,106.4,119.4078
2,5,1.0,0.8909,0.427
13,44,4.0,20.8333,11.8111
3,1,1.0,0.1667,0.0611
6,96,5.0,19.9127,37.1992
1,4,1.0,1.0,0.25
1,2,1.0,0.2222,0.4064
3,1,1.0,0.0667,0.0823
8,6,1.0,0.9667,0.9244
1,3,1.0,0.6,0.47
6,53,3.0,8.8611,15.7124
1,1,1.0,0.25,0.5208
20,32,3.0,13.2667,11.6574
1,0,0.0,0.0,0.0
45,559,12.0,123.6132,123.9455
2,4,1.0,1.3333,1.1111
102,353,7.0,116.5278,53.2981
1,0,0.0,0.0,0.0
58,360,10.0,98.2667,99.7311
5,27,2.0,4.2119,3.7427
5,0,0.0,0.0,0.0
3,11,2.0,2.65,0.6425
14,26,3.0,6.1429,12.2709
69,161,5.0,69.5833,63.1319
3,31,2.0,5.125,2.2525
1,0,0.0,0.0,0.0
1,1,1.0,0.1429,0.0728
1,0,0.0,0.0,0.0
1,1,1.0,0.1429,0.2276
6,6,2.0,2.4,3.3133
59,205,8.0,56.7574,30.314
3,8,1.0,2.0,0.5833
2,6,1.0,2.0,0.6667
3,5,2.0,0.7222,1.1314
22,424,8.0,125.7833,199.8331
10,10,2.0,2.8667,2.0956
1,0,0.0,0.0,0.0
31,262,8.0,103.4999,54.276
14,63,5.0,19.1667,15.5833
3,79,2.0,9.5556,8.0463
11,434,5.0,142.1667,246.1389
12,33,3.0,5.8423,2.7089
154,932,13.0,256.1468,280.7777
5,4,1.0,0.8167,0.2536
113,1158,15.0,469.2448,488.8572
6,5,1.0,2.5,1.75
60,1031,20.0,232.2659,341.8036
14,297,7.0,105.5167,125.3658
11,23,3.0,11.4167,15.0542
4,7,1.0,3.5,5.25
7,147,3.0,73.1667,36.9361
91,2885,29.0,1016.094,953.8221
15,29,3.0,5.8542,11.3222
1,1,1.0,0.25,0.0625
7,14,2.0,3.75,1.8958
4,27,3.0,8.4167,14.7431
2,3,1.0,0.6,0.27
2,4,1.0,1.0,0.9583
1,0,0.0,0.0,0.0
1,9,1.0,3.0,1.0
12,40,4.0,8.3485,4.7923
7,77,5.0,13.7619,19.8176
2,34,0.0,11.3333,9.4444
8,117,6.0,27.231,9.8353
4,4,2.0,0.7333,0.2856
1,1,1.0,0.1667,0.1583
46,905,9.0,165.569,144.9696
1,8,1.0,2.0,1.1667
82,364,9.0,116.2456,101.7321
10,147,6.0,41.85,35.7492
13,74,3.0,20.95,29.4695
126,406,10.0,104.6132,58.5544
1,4,1.0,0.6667,0.6333
2,0,0.0,0.0,0.0
5,3,1.0,0.7333,0.5911
18,187,9.0,40.006,19.4018
9,31,4.0,16.8333,20.1111
25,31,3.0,7.9,13.1633
1,23,1.0,7.6667,2.5556
1,2,1.0,0.4,0.18
6,37,3.0,15.0,8.1667
94,402,10.0,163.2833,141.7192
1,0,0.0,0.0,0.0
10,141,6.0,28.8061,14.17
13,59,5.0,19.2512,26.7743
24,70,5.0,16.4095,18.1969
109,1408,19.0,647.8667,794.2317
11,43,5.0,9.4,13.1633
6,28,4.0,7.5667,8.8106
34,284,6.0,98.45,108.5692
3,0,0.0,0.0,0.0
7,103,4.0,15.9484,17.1766
1,0,0.0,0.0,0.0
11,17,2.0,3.3667,3.6856
15,121,7.0,53.1222,51.2929
1,13,1.0,2.1667,1.3361
8,21,2.0,4.2429,5.7702
2,0,0.0,0.0,0.0
4,4,1.0,0.7429,0.6809
26,262,10.0,72.925,104.2962
3,7,2.0,1.3,1.5017
65,333,11.0,97.1667,116.4389
22,108,7.0,59.9167,69.0597
32,111,7.0,30.2667,32.4164
22,112,5.0,43.7262,37.2085
1,2,1.0,0.4,0.18
1,1,1.0,0.1429,0.0442
2,0,0.0,0.0,0.0
3,5,1.0,0.9667,1.0878
26,161,7.0,42.2083,32.9074
7,4,1.0,1.0,0.25
2,2,1.0,0.3333,0.4833
6,22,2.0,17.0667,15.6356
4,57,3.0,22.1667,11.3056
33,192,9.0,108.5333,128.7344
6,73,3.0,13.8909,19.9564
11,28,3.0,8.2611,11.8169
1,0,0.0,0.0,0.0
7,30,3.0,7.25,5.4792
2,3,1.0,0.4286,0.6827
19,30,3.0,12.8262,9.0962
23,480,9.0,139.6857,202.8541
2,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
55,170,6.0,33.1067,49.8369
1,0,0.0,0.0,0.0
20,26,3.0,9.0,10.125
3,8,2.0,3.3333,4.0333
92,393,10.0,91.6745,119.7266
2,23,0.0,3.6333,0.8842
15,19,2.0,3.2167,1.5012
2,0,0.0,0.0,0.0
1,4,1.0,1.3333,1.1111
5,9,2.0,3.65,5.3342
2,3,1.0,0.3,0.1437
3,2,1.0,0.5,1.0417
1,7,1.0,2.3333,0.7778
1,0,0.0,0.0,0.0
11,11,2.0,2.1667,3.2056
13,31,3.0,6.3576,10.2033
11,71,5.0,26.3333,26.9861
1,24,1.0,4.8,2.16
5,7,1.0,3.25,5.0208
5,14,1.0,3.75,4.2708
29,117,6.0,36.5167,28.6583
7,55,3.0,16.3222,7.9791
26,159,8.0,46.2643,51.8841
4,101,0.0,39.8333,34.8611
4,5,1.0,0.625,1.1987
1,0,0.0,0.0,0.0
43,84,4.0,35.8667,19.8872
2,14,1.0,4.5333,8.2011
1,15,1.0,2.5,1.5417
1,6,1.0,0.8571,2.2224
36,1103,15.0,432.131,403.784
97,416,10.0,120.1063,82.1504
1,1,1.0,0.0667,0.0092
1,15,1.0,1.6667,1.2427
9,68,5.0,23.0333,33.2094
2,7,1.0,2.3333,1.9444
23,181,8.0,62.95,107.2386
4,25,3.0,4.5476,3.1715
2,5,1.0,1.6667,1.3889
10,27,4.0,7.35,2.2242
1,1,1.0,0.25,0.2708
2,5,1.0,1.25,1.3542
21,1346,13.0,420.2667,675.0672
3,3,1.0,0.5,0.5306
1,0,0.0,0.0,0.0
50,186,7.0,36.2786,21.9469
2,0,0.0,0.0,0.0
1,2,1.0,0.5,0.2917
15,106,3.0,47.6333,70.4878
37,202,8.0,76.2984,61.108
6,62,5.0,19.3333,16.1528
1,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
57,398,10.0,125.9833,60.6787
5,67,3.0,13.9333,14.22
1,15,1.0,2.5,0.4167
3,0,0.0,0.0,0.0
5,1,1.0,0.2,0.4567
11,16,3.0,3.75,3.8708
14,88,4.0,25.7667,15.0089
31,882,14.0,438.6667,366.2493
11,21,3.0,7.9583,11.242
6,5,1.0,3.4,3.08
91,74,3.0,21.0167,7.0381
14,41,4.0,9.2,6.8678
2,10,0.0,2.35,2.3658
2,0,0.0,0.0,0.0
5,5,1.0,0.9595,0.3657
13,133,6.0,36.8167,34.1731
34,486,11.0,208.8333,206.7417
5,3,1.0,0.1579,0.3233
5,28,3.0,8.3333,13.2944
185,1249,18.0,472.173,364.6424
1,0,0.0,0.0,0.0
76,417,10.0,221.281,212.68
2,0,0.0,0.0,0.0
3,188,0.0,51.4167,44.4097
2,2,1.0,0.6667,0.2222
23,78,5.0,31.8167,40.4786
4,6,1.0,2.0,3.6667
2,10,1.0,2.45,1.4692
1,2,1.0,0.5,0.125
7,81,4.0,17.3,34.5933
